"id","geometry","longitude","latitude","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado"
"bytearray(b'$#\x83~g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.42462560000001 -34.580538)",-58.4246256,-34.580538,2,29,7,0,3,0,3,2,23,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x84\xc5g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.420256600000016 -34.5746991)",-58.4202566,-34.5746991,1,16,2,0,2,0,2,1,12,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x85\x8ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.395696999999984 -34.601411)",-58.395697,-34.601411,3,49,9,0,11,0,1,3,37,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x85\xdfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3955302 -34.60346140000001)",-58.3955302,-34.6034614,3,42,6,0,9,0,2,3,31,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'$#\x856g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.431897400000025 -34.57290609999999)",-58.4318974,-34.5729061,1,26,6,0,4,0,4,1,18,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x86\xccg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39472799999999 -34.607999)",-58.394728,-34.607999,2,38,4,1,3,0,3,1,32,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x861g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.468883000000005 -34.56395000000001)",-58.468883,-34.56395,1,23,5,1,3,0,1,0,19,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x87\xe6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39383169999997 -34.6080071)",-58.3938317,-34.6080071,2,39,8,0,3,0,2,2,34,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x87wg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39436699999999 -34.608271)",-58.394367,-34.608271,2,37,4,1,3,0,3,1,31,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x88\x88g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38598189999999 -34.6175662)",-58.3859819,-34.6175662,1,33,9,0,1,0,0,1,32,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x88\xd8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38321730000001 -34.6140369)",-58.3832173,-34.6140369,1,37,8,1,3,0,0,0,34,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x888g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.387493000000006 -34.6106569)",-58.387493,-34.6106569,2,38,10,0,5,0,0,2,33,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x899g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4615389 -34.5591243)",-58.4615389,-34.5591243,3,40,12,0,6,0,2,3,32,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x8a\xe0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44163509999999 -34.5987268)",-58.4416351,-34.5987268,1,28,11,0,2,0,1,1,25,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x8a1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.459045 -34.556471)",-58.459045,-34.556471,1,38,14,0,7,0,2,1,29,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x8bJg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4523355 -34.6378413)",-58.4523355,-34.6378413,2,11,3,1,1,0,0,1,10,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x8c\x8ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.456743 -34.6290624)",-58.456743,-34.6290624,1,23,6,0,5,0,1,1,17,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x8c\xf6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.451144 -34.5997281)",-58.451144,-34.5997281,0,18,4,0,3,0,0,0,15,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x8eig\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.49594339999999 -34.6131101)",-58.4959434,-34.6131101,0,15,3,0,0,0,1,0,14,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x8f\x0cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4417431 -34.5632216)",-58.4417431,-34.5632216,0,21,9,0,6,0,2,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#\x8f\xa7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.452476899999965 -34.5517083)",-58.4524769,-34.5517083,0,15,5,0,1,0,1,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x90\x14g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39058970000002 -34.60801649999999)",-58.3905897,-34.6080165,2,41,11,0,7,0,2,2,32,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x90\x80g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.460164 -34.5696397)",-58.460164,-34.5696397,0,25,2,0,6,0,2,0,17,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#\x90\xcfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43935290000002 -34.6014938)",-58.4393529,-34.6014938,2,34,5,0,2,0,1,2,31,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x91%g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45991600000002 -34.56481700000001)",-58.459916,-34.564817,3,39,8,1,8,0,1,2,30,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#\x91\xa1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43103099999996 -34.5867271)",-58.431031,-34.5867271,0,24,2,0,2,0,0,0,22,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'$#\xc5\xd0\xdcFO\x0c\x96=\xb6\x05G\xd3\xa6\xad')","POINT (-58.43798899999999 -34.584212)",-58.437989,-34.584212,1,22,11,0,0,0,1,1,21,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'$#]wg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4953099 -34.59403169999999)",-58.4953099,-34.5940317,0,16,5,0,0,0,0,0,16,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#^\xb8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.42644189999999 -34.597166)",-58.4264419,-34.597166,4,37,3,0,4,0,2,4,31,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#^Qg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.51827420000001 -34.6252965)",-58.5182742,-34.6252965,0,14,3,0,3,0,1,0,10,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#_!g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4602448 -34.554389)",-58.4602448,-34.554389,1,34,8,0,3,0,2,1,29,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#_\xe4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.433944800000006 -34.6021023)",-58.4339448,-34.6021023,2,34,14,0,2,0,2,2,30,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#_zg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.508116400000006 -34.5922325)",-58.5081164,-34.5922325,0,14,2,0,2,0,0,0,12,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#`?g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.511152700000025 -34.6183342)",-58.5111527,-34.6183342,0,12,2,0,2,0,0,0,10,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#`\x9dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.479564400000015 -34.57047219999999)",-58.4795644,-34.5704722,2,22,5,0,4,0,0,2,18,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#{\xcag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4420599 -34.59766760000001)",-58.4420599,-34.5976676,2,25,6,0,2,0,0,2,23,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#{Eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4360852 -34.6021718)",-58.4360852,-34.6021718,2,33,10,0,2,0,2,2,29,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#|\xe0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43945810000002 -34.5971185)",-58.4394581,-34.5971185,2,32,15,0,2,0,1,2,29,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#}\x90g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43894069999999 -34.5985469)",-58.4389407,-34.5985469,3,29,11,0,2,0,1,3,26,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#}\xe3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43806440000003 -34.5988798)",-58.4380644,-34.5988798,3,32,14,0,2,0,1,3,29,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#}7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.49270309999997 -34.6239064)",-58.4927031,-34.6239064,1,9,3,0,0,0,1,1,8,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#~\xabg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43247819999999 -34.5975365)",-58.4324782,-34.5975365,1,31,5,0,1,0,1,1,29,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#~Hg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43679470000001 -34.5963152)",-58.4367947,-34.5963152,0,35,7,0,2,0,1,0,32,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#+\x1dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.460219 -34.5480589)",-58.460219,-34.5480589,0,23,2,0,3,0,1,0,19,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#+\x84g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.42149939999999 -34.5866615)",-58.4214994,-34.5866615,3,28,7,0,5,0,2,3,21,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#+\xecg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.468865100000016 -34.5463213)",-58.4688651,-34.5463213,3,23,3,1,2,0,0,2,21,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#0.g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.454671 -34.563806)",-58.454671,-34.563806,4,37,9,1,7,0,1,3,29,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#0\x88g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4796219 -34.5657821)",-58.4796219,-34.5657821,1,17,4,0,2,0,0,1,15,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#0\xecg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.50214510000001 -34.5728461)",-58.5021451,-34.5728461,0,13,3,0,1,0,2,0,10,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#1\x9bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38693490000003 -34.59958199999999)",-58.3869349,-34.599582,4,52,16,0,8,0,2,4,42,0,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'$#1\xf5g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3741082 -34.6000829)",-58.3741082,-34.6000829,3,29,5,1,3,0,0,2,26,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#1Cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.390571499999965 -34.6075176)",-58.3905715,-34.6075176,2,43,10,0,7,0,2,2,34,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#2\xa5g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37183399999999 -34.6116309)",-58.371834,-34.6116309,3,24,5,0,2,0,0,3,22,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#2Lg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.49065110000004 -34.5466422)",-58.4906511,-34.5466422,1,6,0,1,1,0,1,0,4,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#3\x0eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37428399999999 -34.615428)",-58.374284,-34.615428,1,25,9,0,3,0,0,1,22,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#3lg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37605940000003 -34.6137664)",-58.3760594,-34.6137664,3,29,6,0,3,0,0,3,26,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#4\x0eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37832879999999 -34.6222746)",-58.3783288,-34.6222746,0,25,2,0,3,0,0,0,22,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#4\xc0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.389028 -34.6199651)",-58.389028,-34.6199651,1,34,5,0,2,0,2,1,30,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#4lg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.457405 -34.628473)",-58.457405,-34.628473,2,23,8,1,5,0,1,1,17,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#5\x1cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4613014 -34.6464888)",-58.4613014,-34.6464888,0,8,2,0,0,0,0,0,8,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#5\x88g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.47307090000004 -34.6324141)",-58.4730709,-34.6324141,1,18,6,0,3,0,0,1,15,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#6\x90g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44746859999998 -34.5575543)",-58.4474686,-34.5575543,2,15,50,0,4,0,1,2,10,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#6\xf4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46367029999999 -34.5675989)",-58.4636703,-34.5675989,0,29,11,0,5,0,2,0,22,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#6<g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.460098 -34.5596449)",-58.460098,-34.5596449,3,43,12,1,8,0,2,2,33,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#7\x9bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.41125009999996 -34.5871713)",-58.4112501,-34.5871713,3,36,5,2,7,0,4,1,25,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#7\xffg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44746859999998 -34.5575543)",-58.4474686,-34.5575543,2,15,50,0,4,0,1,2,10,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#7Fg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46367029999999 -34.5675989)",-58.4636703,-34.5675989,0,29,11,0,5,0,2,0,22,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#8\xd1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.52891899999997 -34.64167500000001)",-58.528919,-34.641675,0,11,4,0,0,0,0,0,11,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#8yg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.5288137 -34.64145329999999)",-58.5288137,-34.6414533,0,11,4,0,0,0,0,0,11,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#9&g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44680570000003 -34.5576862)",-58.4468057,-34.5576862,2,15,65,0,4,0,1,2,10,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#9\x85g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.521323 -34.639355)",-58.521323,-34.639355,1,17,2,0,1,0,1,1,15,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#9\xe4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44457799999998 -34.5585669)",-58.444578,-34.5585669,0,14,4,0,3,0,1,0,10,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#A;g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.51958389999999 -34.6545563)",-58.5195839,-34.6545563,1,13,3,0,1,0,0,1,12,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#a\x02g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.436993700000016 -34.6038757)",-58.4369937,-34.6038757,1,37,7,0,2,0,3,1,32,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#A\xadg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37617590000002 -34.597584)",-58.3761759,-34.597584,3,33,6,0,4,0,0,3,29,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#a\xbag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4356611 -34.60303609999999)",-58.4356611,-34.6030361,0,37,14,0,2,0,3,0,32,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#aeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.5056429 -34.5914209)",-58.5056429,-34.5914209,0,14,1,0,2,0,0,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#b!g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.47968449999996 -34.5742189)",-58.4796845,-34.5742189,0,27,4,0,5,0,0,0,22,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#B\x0fg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40482080000004 -34.61440919999999)",-58.4048208,-34.6144092,1,30,10,0,3,0,2,1,25,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#B\xbfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40582599999999 -34.6363977)",-58.405826,-34.6363977,3,16,12,0,1,0,0,2,14,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#b\xdbg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.504914600000006 -34.58805900000001)",-58.5049146,-34.588059,2,13,5,0,1,0,0,2,12,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#b|g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.398926 -34.6179549)",-58.398926,-34.6179549,1,27,8,0,1,0,3,1,23,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'$#Bng\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44767969999998 -34.6162092)",-58.4476797,-34.6162092,1,26,6,0,4,0,2,1,20,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#C\x1bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46907529999999 -34.55872549999999)",-58.4690753,-34.5587255,0,31,3,0,4,0,0,0,27,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#C\xd9g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.508268999999984 -34.638638)",-58.508269,-34.638638,0,9,1,0,1,0,0,0,8,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'$#c4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.42226900000003 -34.59156189999999)",-58.422269,-34.5915619,0,33,3,0,4,0,2,0,27,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#Ctg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38716390000002 -34.5921018)",-58.3871639,-34.5921018,0,41,2,0,8,0,2,0,31,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#d\x01g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.499710600000014 -34.62119610000001)",-58.4997106,-34.6211961,2,11,2,0,0,1,1,1,10,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#D\x9ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40468250000004 -34.60095839999999)",-58.4046825,-34.6009584,1,31,21,0,6,0,1,1,24,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#d\xbfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.452407 -34.569077)",-58.452407,-34.569077,0,35,5,0,9,0,3,0,23,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#D\xf4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39990130000001 -34.6358355)",-58.3999013,-34.6358355,0,18,2,0,1,0,0,0,16,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
